Date,Day,Shift,Class,Subject,Paper Name,Paper Code,Year
28-Apr-26,Tuesday,Shift-I (10:00 AM - 01:00 PM),Minor,Computer Science,Database Mangagement System,QB070201T,2nd
28-Apr-26,Tuesday,Shift-I (10:00 AM - 01:00 PM),Minor,Microbiology,Agriculture and Environmental Microbiology,QB080201T,2nd
28-Apr-26,Tuesday,Shift-I (10:00 AM - 01:00 PM),Minor,Commerce,Business Management,QC010201T & Q20001,2nd
28-Apr-26,Tuesday,Shift-I (10:00 AM - 01:00 PM),Minor,Commerce,Essential of E-Commerce,QC010204T,2nd
28-Apr-26,Tuesday,Shift-I (10:00 AM - 01:00 PM),Minor,Commerce,Business Economics,QC010205T,2nd
28-Apr-26,Tuesday,Shift-I (10:00 AM - 01:00 PM),Minor,Food Science & Quality Control,Food Chemistry & Food Commodities,QB058201T,2nd
29-Apr-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),Minor,Hindi,Hindi Anuwad,QA010401T,4th
29-Apr-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),Minor,Sanskrit,Kavyashastra Avm Sanskrit Lekhan-Kaushal,QA020401T,4th
29-Apr-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),Minor,English,Indian Literature in Translation,QA040401T,4th
29-Apr-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),Minor,History,History of Modern World (1453-1815 A.D.),QA050401T,4th
29-Apr-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),Minor,Political Science,Western Political Thought,QA060401T,4th
29-Apr-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),Minor,Sociology,Social Problems & Issues of Development in India,QA070401T,4th
29-Apr-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),Minor,Economics,"Money, Banking and Public Finance",QA080401T,4th
29-Apr-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),Minor,Psychology,Abnormal Psychology,QA090401T,4th
29-Apr-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),Minor,Philosophy,Indian Logic,QA100401T,4th
29-Apr-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),Minor,Home Science,Housing and Extension Education,QA130401T,4th
29-Apr-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),Minor,Physical Education,Sports Psychology and Recreational Activities,QE020401T,4th
29-Apr-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),Minor,Mathematics,Differential Equation & Mechanic,QB030401T,4th
29-Apr-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),Minor,Microbiology,Molecular Biology and Microbial Genetics,QB080401T,4th
29-Apr-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),Minor,Commerce,Fundamentals of Marketing,QC010402T,NA
29-Apr-26,Wednesday,Shift-I (10:00 AM - 01:00 PM),Minor,Commerce,Tourism and Travel Management,QC010405T & Q40001,NA
5-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Quantitative Techniques for Business,BBA-201,2nd
5-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Organizational Behaviour,BBA-201,2nd
5-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Human Behaviour and Organization,BBA-2001,2nd
5-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.C.A,Computer Application,Mathematics II,BCA-201,2nd
5-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.C.A,Computer Application,Mathematics Foundation for Computer Science,BCA-2001,2nd
5-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,General English II,BL-2001,2nd
5-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,English II,BL-201,2nd
5-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A.J.M.C,Journalism,Print Media (Reporting and Editing),BAJMC201,2nd
5-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.J.M.C,Journalism,Introduction to Journalism,BJMC-201,2nd
5-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),M.Sc Bio-Technology,Biotechnology,Fundamentals of Biochemistry,H-201,2nd
